RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01
26197.0,North Richland Hills,Texas,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197800.0,206700.0,193300.0,201800.0,205400.0,201800.0,197600.0,203200.0,210800.0,218200.0,217300.0,213600.0,205100.0,203700.0,214e3,216400.0,224700.0,230900.0,237700.0,240400.0,235900.0,244e3,235800.0,241500.0,234300.0,
48569.0,Woodland,California,442,308500.0,294700.0,260500.0,259700.0,257200.0,262e3,245800.0,230600.0,220100.0,225200.0,216300.0,209900.0,190300.0,193100.0,199600.0,211e3,227100.0,234400.0,219600.0,215600.0,215400.0,229700.0,220100.0,206500.0,209700.0,206200.0,212800.0,205900.0,217300.0,219700.0,202900.0,193200.0,187700.0,208200.0,204600.0,210400.0,198300.0,199800.0,183200.0,190800.0,183300.0,195e3,194700.0,195800.0,183800.0,176800.0,175300.0,181e3,177500.0,182300.0,178600.0,188400.0,196500.0,203500.0,198e3,202700.0,202800.0,213700.0,205700.0,211900.0,213400.0,223e3,230300.0,245400.0,266100.0,271300.0,264300.0,262200.0,265300.0,265900.0,261900.0,259500.0,273500.0,271800.0,282300.0,274400.0,270400.0,267300.0,263900.0,266200.0,267900.0,275100.0,286e3,296400.0,295700.0,289700.0,285800.0,289600.0,297600.0,302400.0,309200.0,313400.0,321500.0,320300.0,318300.0,317700.0,312500.0,319700.0,303300.0,313300.0,320200.0,336400.0,341300.0,335500.0,334700.0,339400.0,345800.0,339400.0,332700.0,335300.0,350700.0,378e3,381500.0,377e3,352300.0,350400.0,367300.0,381800.0,380400.0
21472.0,Annandale,Virginia,443,434800.0,426500.0,378500.0,348900.0,332e3,326800.0,333300.0,334100.0,337300.0,322100.0,300200.0,286500.0,307700.0,332500.0,334700.0,326700.0,333300.0,355500.0,378e3,357800.0,375900.0,369e3,384800.0,357800.0,361700.0,373500.0,376600.0,355300.0,338400.0,344300.0,372e3,375e3,366400.0,358600.0,341700.0,335700.0,341100.0,378e3,400600.0,392600.0,392e3,377100.0,392e3,388700.0,420200.0,400200.0,386e3,363100.0,393500.0,409900.0,413800.0,387600.0,395400.0,404500.0,422500.0,436700.0,453600.0,443800.0,392e3,382900.0,404e3,443e3,445200.0,447900.0,449100.0,451100.0,450800.0,489100.0,481600.0,484900.0,446100.0,453e3,442100.0,440700.0,446700.0,453100.0,473400.0,471e3,473300.0,457100.0,460400.0,450900.0,456900.0,455800.0,489800.0,495900.0,497600.0,453600.0,453600.0,450500.0,469700.0,478e3,480900.0,481300.0,484400.0,486600.0,489e3,497200.0,492300.0,490900.0,459e3,461e3,458500.0,466200.0,47e4,473200.0,473400.0,459400.0,480300.0,502500.0,504400.0,487400.0,477100.0,484900.0,503800.0,528300.0,553400.0,527900.0,479400.0
126356.0,Tamiami,Florida,444,325300.0,319500.0,325100.0,313300.0,305400.0,301100.0,278800.0,254300.0,237800.0,229500.0,220500.0,207600.0,221800.0,225100.0,227200.0,196100.0,189100.0,207200.0,219600.0,229800.0,198700.0,190500.0,174300.0,187300.0,185300.0,184e3,181700.0,211500.0,234900.0,226200.0,185e3,184400.0,190200.0,186600.0,179e3,178400.0,209600.0,199e3,199100.0,171900.0,161300.0,156600.0,165600.0,184400.0,192100.0,193800.0,182500.0,175900.0,165e3,166500.0,164200.0,184900.0,185600.0,200400.0,187700.0,196e3,193900.0,199900.0,217500.0,213200.0,210100.0,166100.0,174600.0,185400.0,203e3,194800.0,194600.0,212600.0,226100.0,224e3,216300.0,215100.0,222300.0,220900.0,218100.0,220600.0,227900.0,242800.0,251700.0,248200.0,25e4,241600.0,256500.0,258900.0,271400.0,268100.0,269200.0,257900.0,257500.0,263900.0,270600.0,265500.0,260300.0,271400.0,277900.0,256100.0,250600.0,264900.0,293100.0,299900.0,311700.0,311600.0,309800.0,308800.0,299300.0,314900.0,285300.0,271200.0,262100.0,292100.0,303500.0,301900.0,309600.0,323500.0,312300.0,292900.0,298400.0,3e5,305800.0
12665.0,Mechanicsville,Virginia,445,248200.0,245200.0,232800.0,240600.0,246500.0,251500.0,243300.0,241500.0,236e3,243900.0,239300.0,247700.0,238900.0,234600.0,224600.0,222600.0,225e3,229200.0,229200.0,228500.0,217600.0,213400.0,215200.0,236300.0,242500.0,239300.0,220700.0,219400.0,223900.0,221500.0,216e3,218300.0,222400.0,222200.0,225300.0,234800.0,239900.0,224100.0,200700.0,192e3,196300.0,204500.0,201600.0,195600.0,186400.0,186100.0,182800.0,200600.0,202200.0,205400.0,196400.0,199100.0,209300.0,203e3,210600.0,213300.0,224200.0,223200.0,217e3,218900.0,223600.0,221900.0,221800.0,221900.0,224500.0,231100.0,230800.0,232700.0,228800.0,229100.0,225600.0,222600.0,218400.0,221900.0,214e3,219e3,211600.0,214600.0,211300.0,214600.0,206700.0,205900.0,221200.0,250600.0,256800.0,239500.0,228100.0,219400.0,225800.0,226400.0,231700.0,232100.0,210400.0,211100.0,214400.0,239800.0,238500.0,239100.0,232700.0,233900.0,234e3,231100.0,232200.0,227300.0,227700.0,228100.0,235500.0,254500.0,258600.0,256200.0,237300.0,237300.0,239300.0,245300.0,242300.0,246300.0,246500.0,245600.0,249700.0
7837.0,West Des Moines,Iowa,446,169500.0,167800.0,165e3,168700.0,168800.0,174e3,171700.0,180100.0,175100.0,171500.0,173600.0,176e3,177200.0,163700.0,159500.0,157700.0,159200.0,165900.0,164200.0,166500.0,157800.0,165500.0,163900.0,170900.0,164300.0,163300.0,164800.0,161800.0,166200.0,170400.0,178300.0,181300.0,171700.0,162500.0,162100.0,166500.0,169300.0,165500.0,157900.0,160200.0,163600.0,174e3,173700.0,172300.0,171700.0,170400.0,170700.0,167100.0,169100.0,167e3,169400.0,170500.0,169100.0,179500.0,184600.0,186500.0,177500.0,171900.0,186900.0,185500.0,185e3,165900.0,165300.0,169500.0,175300.0,176300.0,178100.0,177300.0,177300.0,174700.0,174800.0,177100.0,170700.0,173300.0,174900.0,183700.0,179500.0,176700.0,169500.0,171600.0,167400.0,174e3,172600.0,178100.0,180300.0,182200.0,183800.0,181500.0,180800.0,181700.0,182800.0,187600.0,191100.0,191500.0,195600.0,189700.0,190300.0,186900.0,186900.0,184300.0,188700.0,201300.0,205500.0,198700.0,191400.0,191700.0,204400.0,206700.0,214700.0,198e3,195700.0,193200.0,205800.0,215900.0,213100.0,204e3,197900.0,215200.0,
32416.0,Land O Lakes,Florida,447,231600.0,218900.0,206500.0,202200.0,193500.0,185600.0,188500.0,194500.0,192500.0,191500.0,188600.0,185800.0,172300.0,164800.0,158900.0,157700.0,155700.0,152300.0,158700.0,153400.0,159500.0,152200.0,153300.0,154200.0,158e3,160700.0,158100.0,157200.0,157300.0,158900.0,161e3,153400.0,144400.0,138400.0,141100.0,149300.0,145600.0,145400.0,133800.0,140100.0,141800.0,143700.0,153900.0,146100.0,148400.0,137100.0,142200.0,153400.0,150500.0,151500.0,143e3,144400.0,145600.0,143500.0,145200.0,145300.0,150500.0,151700.0,155300.0,156800.0,162900.0,170300.0,169300.0,166700.0,166600.0,171300.0,174800.0,173500.0,171500.0,171700.0,175e3,177e3,179e3,177600.0,179100.0,183400.0,185400.0,186800.0,193800.0,193100.0,190600.0,181400.0,176600.0,180600.0,183600.0,191200.0,194300.0,196700.0,196400.0,195400.0,196300.0,201200.0,208700.0,211600.0,212300.0,209700.0,204e3,203e3,203200.0,206700.0,207800.0,207e3,208900.0,218800.0,222800.0,224500.0,221900.0,221700.0,221300.0,221400.0,224700.0,227100.0,228500.0,227e3,231e3,223100.0,228e3,228100.0,
13929.0,South San Francisco,California,448,539200.0,538100.0,537200.0,542700.0,535200.0,525e3,531700.0,538700.0,537500.0,511100.0,485500.0,483800.0,472900.0,482800.0,474200.0,487200.0,481800.0,469e3,462100.0,463e3,492800.0,493200.0,511600.0,514e3,524700.0,511700.0,497400.0,499200.0,492400.0,491700.0,488e3,484700.0,478700.0,467200.0,463800.0,462400.0,468e3,485500.0,480400.0,479200.0,441100.0,442100.0,428700.0,451800.0,449200.0,439900.0,429200.0,423400.0,424100.0,429100.0,428300.0,439700.0,444800.0,467600.0,493100.0,514300.0,513200.0,510100.0,513200.0,52e4,528800.0,538200.0,553600.0,585200.0,601300.0,617100.0,615300.0,616900.0,621700.0,622e3,631700.0,635500.0,631300.0,614800.0,610800.0,621900.0,635100.0,638900.0,635800.0,650300.0,665900.0,685100.0,696800.0,726500.0,736600.0,748400.0,739500.0,734900.0,741500.0,743400.0,768200.0,778800.0,784100.0,765300.0,759500.0,767500.0,794500.0,800900.0,819e3,814500.0,813400.0,799100.0,789700.0,788300.0,785100.0,792800.0,815200.0,815200.0,829e3,839900.0,846800.0,868e3,848900.0,863700.0,847200.0,865400.0,877e3,897800.0,
52852.0,Lake Elsinore,California,449,,,,,,,,,,,,,,,,,,,171100.0,168400.0,173500.0,175800.0,183700.0,185300.0,185e3,177200.0,175200.0,176600.0,182700.0,184800.0,189800.0,187400.0,184900.0,182100.0,178300.0,179400.0,172600.0,169500.0,172100.0,175e3,182600.0,176400.0,177400.0,174800.0,175500.0,175400.0,174500.0,175800.0,170300.0,169800.0,167900.0,172400.0,179e3,183700.0,190400.0,192e3,196e3,2e5,206500.0,210800.0,213200.0,214300.0,217600.0,220900.0,228300.0,243600.0,253200.0,260500.0,264300.0,270100.0,273e3,263600.0,259200.0,256500.0,267200.0,268600.0,274700.0,269200.0,271500.0,269300.0,271800.0,274500.0,277200.0,281100.0,279600.0,281900.0,281600.0,287300.0,289e3,291300.0,293500.0,294900.0,297100.0,298800.0,300100.0,301900.0,303400.0,301500.0,303300.0,307300.0,313700.0,315400.0,315e3,318500.0,319800.0,321200.0,322500.0,326800.0,326500.0,324500.0,330700.0,334800.0,345500.0,341100.0,345e3,345100.0,351300.0,347600.0,35e4
13653.0,Saint Cloud,Florida,450,191300.0,188100.0,176300.0,166e3,170700.0,172300.0,180600.0,174500.0,170600.0,153800.0,148500.0,142200.0,136300.0,133500.0,137300.0,139800.0,133900.0,131100.0,126e3,125300.0,118500.0,120200.0,118500.0,122700.0,112900.0,112700.0,111e3,117700.0,116100.0,111300.0,104200.0,100700.0,101900.0,109300.0,105700.0,102200.0,93700.0,100600.0,109500.0,119400.0,123700.0,117200.0,108900.0,101500.0,99800.0,110300.0,109400.0,108200.0,97e3,94e3,98100.0,103800.0,107700.0,105500.0,109800.0,114700.0,118100.0,123200.0,124100.0,134800.0,123900.0,132900.0,130500.0,148100.0,139e3,141400.0,138200.0,146400.0,143800.0,142800.0,142200.0,144300.0,138400.0,139700.0,140800.0,148400.0,147800.0,143e3,142e3,142700.0,150100.0,151300.0,151800.0,149800.0,151600.0,154400.0,167600.0,166500.0,171500.0,165300.0,176e3,170100.0,168300.0,159700.0,168700.0,172500.0,180300.0,180100.0,183900.0,185700.0,188300.0,190400.0,190900.0,201e3,208300.0,222400.0,212100.0,207500.0,194500.0,197700.0,197100.0,199200.0,203300.0,198200.0,202200.0,201200.0,207600.0,211e3,
6021.0,Monterey Park,California,451,480900.0,474700.0,454200.0,431200.0,447700.0,444500.0,446900.0,438300.0,416200.0,420800.0,440700.0,469e3,460500.0,414300.0,408600.0,406300.0,423400.0,418100.0,402500.0,408300.0,419600.0,440700.0,454200.0,466400.0,482900.0,483900.0,458800.0,462500.0,473e3,484200.0,458300.0,421200.0,403700.0,407300.0,426500.0,436200.0,421e3,403500.0,390400.0,397100.0,406600.0,407900.0,402400.0,391800.0,413e3,427400.0,438300.0,443700.0,447100.0,423300.0,400100.0,382400.0,402700.0,406700.0,407900.0,422500.0,427900.0,435700.0,444400.0,46e4,472500.0,468900.0,468900.0,46e4,462900.0,462300.0,461200.0,465900.0,468e3,507600.0,503200.0,512e3,495900.0,509500.0,501100.0,507300.0,504100.0,510900.0,533700.0,513300.0,513100.0,484200.0,506100.0,5e5,503200.0,506800.0,520900.0,522900.0,511300.0,513700.0,521600.0,548e3,522400.0,525700.0,525600.0,554e3,554600.0,528300.0,531500.0,528800.0,555200.0,576100.0,577e3,569200.0,551200.0,571200.0,563500.0,596300.0,595300.0,600400.0,569e3,579200.0,605600.0,615e3,611800.0,602500.0,593600.0,622400.0,635900.0
51659.0,Davis,California,452,475500.0,479200.0,459100.0,460800.0,445300.0,473200.0,474200.0,496900.0,464800.0,469200.0,446600.0,473e3,461100.0,463e3,463600.0,440900.0,438200.0,429600.0,441900.0,440100.0,447900.0,453900.0,459100.0,468e3,478200.0,476600.0,452600.0,438900.0,414300.0,427700.0,416e3,429900.0,409300.0,423600.0,454300.0,448200.0,439400.0,406100.0,429100.0,420500.0,446600.0,448e3,443900.0,410800.0,372500.0,407400.0,405600.0,414300.0,393700.0,404200.0,401e3,398e3,400200.0,407500.0,406400.0,419700.0,454700.0,46e4,443900.0,433700.0,446e3,456800.0,444700.0,466600.0,461400.0,470100.0,481400.0,487600.0,503800.0,464400.0,530300.0,511600.0,527500.0,465600.0,483500.0,487600.0,513100.0,518200.0,519600.0,481600.0,47e4,462300.0,506100.0,516500.0,511200.0,501800.0,494700.0,502100.0,504900.0,506700.0,511200.0,513800.0,522100.0,536300.0,523500.0,517400.0,524300.0,526800.0,537100.0,517200.0,504100.0,495600.0,496800.0,523700.0,518100.0,552100.0,568700.0,565600.0,549900.0,536400.0,581200.0,582800.0,600700.0,567400.0,567400.0,548200.0,574900.0,644300.0,625100.0
40779.0,Schenectady,New York,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105400.0,107800.0,108900.0,102800.0,107900.0,112300.0,108200.0,102600.0,95300.0,95400.0,97300.0,95e3,94200.0,94e3,95800.0,97e3,97300.0,89900.0,95600.0,91400.0,96500.0,95e3,100100.0,105900.0,100500.0,100700.0,98600.0,105900.0,100900.0,96500.0,80200.0,88600.0,91400.0,103e3,95800.0,95500.0,96900.0,96100.0,92600.0,87700.0,84100.0,87400.0,88700.0,90200.0,90500.0,99400.0,100900.0,105900.0,98900.0,1e5,95500.0,98100.0,99100.0,100700.0,89900.0,88300.0
34819.0,White Plains,New York,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617400.0,630200.0,605200.0,641100.0,625400.0,609500.0,601500.0,624300.0,613100.0,602e3,610900.0,619100.0,627300.0,637100.0,671500.0,652e3,659700.0,631900.0,635500.0,576800.0,590700.0,561400.0,600400.0,596400.0,662400.0,668700.0,678e3,651300.0,613700.0,606900.0,
26679.0,Rancho Cordova,California,455,260200.0,243800.0,236700.0,208e3,205900.0,187300.0,198400.0,198500.0,192e3,181400.0,184200.0,192700.0,196100.0,188300.0,178900.0,178200.0,175200.0,183400.0,188500.0,203400.0,213300.0,207800.0,205700.0,195800.0,187200.0,189500.0,187400.0,181900.0,169500.0,157800.0,175900.0,187400.0,197200.0,181300.0,167300.0,158500.0,154900.0,146800.0,147500.0,144800.0,152100.0,148600.0,150900.0,149300.0,157300.0,156600.0,156200.0,157600.0,160600.0,156600.0,145800.0,138100.0,140400.0,141700.0,151500.0,162800.0,178800.0,184900.0,189300.0,193500.0,196900.0,201400.0,192600.0,193600.0,191700.0,205e3,231300.0,235500.0,238200.0,223500.0,229600.0,231200.0,230700.0,237500.0,244300.0,251800.0,254800.0,244100.0,242900.0,238e3,252e3,252700.0,254100.0,251600.0,258700.0,255900.0,252200.0,246100.0,250100.0,262500.0,263600.0,272200.0,270600.0,274300.0,269400.0,283900.0,289400.0,286500.0,282400.0,288300.0,298e3,291800.0,294800.0,294500.0,3e5,298100.0,308300.0,331300.0,344600.0,349400.0,328100.0,324900.0,321700.0,315100.0,309200.0,311900.0,329100.0,339600.0,340400.0
30872.0,Chicopee,Massachusetts,456,165300.0,169300.0,173700.0,170700.0,165300.0,159600.0,156700.0,154700.0,154e3,151400.0,135200.0,138600.0,143300.0,156e3,153200.0,151900.0,156500.0,157e3,154200.0,152400.0,148800.0,153100.0,153200.0,150300.0,156100.0,159100.0,165100.0,160400.0,155500.0,147500.0,137200.0,136200.0,143e3,154e3,161700.0,153400.0,143900.0,128100.0,130900.0,130300.0,139100.0,146900.0,145800.0,143e3,132800.0,142200.0,140900.0,138100.0,125800.0,125300.0,133800.0,136800.0,139400.0,140500.0,134500.0,130700.0,130100.0,145500.0,144900.0,148100.0,144600.0,152600.0,153700.0,152100.0,150700.0,149300.0,149800.0,149900.0,148700.0,149300.0,136600.0,138200.0,136400.0,152300.0,147300.0,147400.0,149400.0,153800.0,154400.0,147e3,147600.0,147800.0,149900.0,141e3,147200.0,146800.0,155300.0,152100.0,153800.0,151800.0,152300.0,152500.0,153200.0,15e4,149400.0,149100.0,151300.0,149700.0,153e3,155100.0,158700.0,160200.0,160600.0,163800.0,148200.0,152900.0,147700.0,158e3,153400.0,158700.0,165800.0,168400.0,169200.0,167500.0,163800.0,164500.0,160600.0,170800.0,
53250.0,Medford,Massachusetts,457,321500.0,312e3,313100.0,321100.0,321200.0,322200.0,321600.0,320700.0,319300.0,322600.0,323100.0,317100.0,292300.0,274e3,271e3,290200.0,309800.0,322500.0,323200.0,320200.0,307200.0,309300.0,324200.0,316900.0,309700.0,301700.0,315300.0,328700.0,333500.0,331e3,333600.0,315700.0,321200.0,308e3,303600.0,306600.0,297e3,308400.0,321700.0,339600.0,334300.0,315800.0,311100.0,318e3,319700.0,311e3,300500.0,298900.0,296100.0,312400.0,319e3,335300.0,338500.0,340900.0,350300.0,339100.0,333e3,328200.0,351700.0,339300.0,331300.0,311400.0,331400.0,334e3,338700.0,354700.0,362900.0,365200.0,360700.0,359500.0,367200.0,371300.0,376300.0,378600.0,388100.0,396800.0,398300.0,393300.0,384400.0,389700.0,381400.0,399300.0,399400.0,404400.0,380700.0,386300.0,395500.0,421500.0,425900.0,426600.0,429100.0,435500.0,441200.0,446900.0,45e4,456200.0,459100.0,462700.0,459700.0,453800.0,457700.0,466200.0,477400.0,453600.0,459700.0,457200.0,489e3,481800.0,479800.0,493700.0,518600.0,534800.0,533400.0,528900.0,537100.0,526100.0,522700.0,534100.0,
737790.0,Eastvale,California,458,430500.0,421100.0,409800.0,399800.0,390800.0,389100.0,383700.0,376400.0,364700.0,360600.0,358700.0,361300.0,361200.0,356e3,352200.0,349600.0,351700.0,357900.0,361300.0,366200.0,358e3,361700.0,366600.0,378600.0,378300.0,375100.0,37e4,365900.0,363500.0,363200.0,365400.0,366900.0,362300.0,360100.0,355100.0,358300.0,358200.0,357e3,350500.0,347700.0,344800.0,349300.0,349400.0,344300.0,339600.0,338400.0,346500.0,353900.0,357800.0,354400.0,347200.0,342400.0,344500.0,353300.0,360500.0,361300.0,358700.0,366600.0,379800.0,392400.0,392400.0,400500.0,405600.0,412200.0,418e3,435700.0,454300.0,465900.0,458700.0,461900.0,459500.0,473e3,47e4,473200.0,466400.0,468900.0,462700.0,466400.0,465500.0,469600.0,465900.0,470800.0,473800.0,477600.0,478e3,476200.0,476800.0,478900.0,483900.0,481500.0,477500.0,474600.0,482200.0,482100.0,485700.0,479700.0,488500.0,490300.0,499800.0,499600.0,504500.0,505200.0,506600.0,51e4,515600.0,515100.0,516900.0,523e3,535400.0,536100.0,532800.0,531700.0,537200.0,545300.0,545500.0,554700.0,555200.0,559400.0,557200.0
398567.0,Town of Hempstead,New York,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238700.0,252e3,226e3,230700.0,237400.0,233900.0,232600.0,241400.0,236200.0,236800.0,236500.0,242300.0,254600.0,252300.0,252700.0,239200.0,242700.0,238900.0,241800.0,233800.0,240800.0,245700.0,245800.0,252e3,243e3,221600.0,213100.0,239e3,264400.0,245400.0,235700.0,240200.0,263900.0,256900.0,251700.0,246500.0,262100.0,268e3,270200.0,258600.0,250700.0,255e3,261600.0,274e3,263300.0,245900.0,247400.0,260900.0,284e3,282700.0,284500.0,273400.0,247500.0,,
30424.0,Bensalem,Pennsylvania,460,236200.0,258400.0,248800.0,253200.0,242200.0,242900.0,242800.0,236600.0,236e3,236600.0,230700.0,238800.0,231900.0,238700.0,235100.0,242500.0,24e4,231300.0,234900.0,232500.0,229e3,224900.0,211600.0,225700.0,215800.0,238100.0,226100.0,234700.0,223800.0,229900.0,227200.0,233e3,230800.0,231400.0,226100.0,221800.0,215900.0,217700.0,214100.0,220600.0,221900.0,217100.0,205100.0,204e3,209900.0,213800.0,205e3,208300.0,211500.0,219300.0,211600.0,209400.0,197900.0,206600.0,206300.0,214300.0,204700.0,210600.0,208800.0,217300.0,207600.0,211400.0,212500.0,220700.0,215400.0,209200.0,204400.0,204100.0,207500.0,208900.0,215800.0,216700.0,202400.0,197200.0,193600.0,208e3,208e3,208700.0,210600.0,214e3,214800.0,223700.0,220300.0,218900.0,212100.0,211300.0,213500.0,211400.0,219300.0,220900.0,228400.0,224700.0,221700.0,210200.0,198e3,197400.0,202800.0,217400.0,210600.0,207600.0,206200.0,218600.0,218300.0,218800.0,218400.0,225100.0,226800.0,238500.0,228700.0,246400.0,241600.0,254600.0,237400.0,231900.0,231e3,238100.0,237700.0,242500.0,238300.0
53360.0,Missouri City,Texas,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900.0,184200.0,190800.0,191300.0,201500.0,188500.0,189200.0,200700.0,204700.0,205300.0,191700.0,190800.0,193800.0,197200.0,202700.0,204600.0,209300.0,208800.0,216800.0,215400.0,218300.0,198700.0,211400.0,212700.0,236600.0,218100.0,232200.0,226400.0,239e3,217100.0,208200.0,204600.0,212700.0,216e3,220500.0,222100.0,234600.0,
395552.0,Freehold,New Jersey,462,341100.0,333200.0,318300.0,301100.0,311500.0,303e3,313800.0,295900.0,308e3,283e3,295600.0,307e3,367900.0,357e3,338900.0,303e3,312400.0,314400.0,293800.0,299900.0,299500.0,290700.0,273600.0,264400.0,286900.0,287800.0,289900.0,285900.0,295200.0,310700.0,312800.0,310600.0,283500.0,261900.0,250500.0,281200.0,284700.0,290700.0,276600.0,291300.0,307400.0,298e3,299600.0,268800.0,265e3,246800.0,246700.0,264500.0,298900.0,308700.0,300400.0,269200.0,285e3,268100.0,254400.0,230400.0,262e3,279200.0,295700.0,285200.0,281900.0,275600.0,263800.0,283600.0,284400.0,306e3,303900.0,303600.0,307100.0,306600.0,318200.0,307e3,312700.0,330800.0,342200.0,342500.0,330400.0,334800.0,327800.0,326600.0,308300.0,317800.0,311800.0,314500.0,321700.0,315500.0,307800.0,275500.0,288500.0,282800.0,303900.0,294500.0,302400.0,285200.0,285600.0,288e3,298200.0,302500.0,310900.0,312500.0,312400.0,296800.0,294900.0,305500.0,314900.0,322500.0,302500.0,371900.0,341700.0,326e3,270300.0,327800.0,359300.0,346900.0,,,,,
37015.0,Azusa,California,463,384400.0,366100.0,326300.0,310300.0,293e3,283100.0,270600.0,261800.0,253400.0,252400.0,249200.0,245e3,257800.0,249e3,251200.0,231500.0,238700.0,245800.0,265100.0,272600.0,273e3,267e3,285e3,301500.0,312900.0,289600.0,281200.0,275100.0,276700.0,265e3,252400.0,250100.0,246600.0,244200.0,246700.0,239800.0,256200.0,253600.0,265100.0,254300.0,253800.0,244700.0,241800.0,238800.0,241200.0,238800.0,241400.0,246700.0,251e3,245200.0,239600.0,239700.0,241500.0,242e3,238300.0,249900.0,26e4,271100.0,279100.0,275800.0,284600.0,286500.0,308200.0,307e3,305800.0,301900.0,318100.0,318200.0,315200.0,306200.0,336200.0,339400.0,342200.0,315e3,320800.0,324700.0,321700.0,324900.0,324900.0,339400.0,343800.0,337200.0,349300.0,348300.0,359700.0,345800.0,346800.0,346100.0,345800.0,348200.0,353800.0,356e3,358100.0,357600.0,364300.0,368e3,381800.0,383700.0,380800.0,378700.0,382900.0,383100.0,377e3,375900.0,381100.0,384e3,417400.0,418400.0,429900.0,406e3,420500.0,430400.0,428500.0,423800.0,408200.0,417200.0,417200.0,42e4,434800.0
17310.0,Carmichael,California,464,287900.0,276700.0,278100.0,267600.0,268100.0,260600.0,261300.0,269900.0,266700.0,273e3,250900.0,238200.0,213900.0,224300.0,235e3,244700.0,228800.0,231800.0,245900.0,252500.0,247800.0,247e3,254100.0,254900.0,239400.0,237200.0,240200.0,233500.0,227900.0,220900.0,236400.0,228700.0,229300.0,216300.0,215400.0,211e3,194e3,19e4,191500.0,199200.0,199e3,187700.0,208200.0,211800.0,215800.0,194600.0,185200.0,176400.0,178100.0,191700.0,204700.0,220800.0,217e3,216800.0,209500.0,221800.0,237900.0,248600.0,247300.0,252900.0,262300.0,276e3,277400.0,280500.0,283100.0,287200.0,279600.0,280900.0,277700.0,295900.0,298900.0,303300.0,289e3,287900.0,298900.0,295400.0,295400.0,290700.0,301900.0,303500.0,295100.0,331900.0,331100.0,342800.0,305900.0,320200.0,316200.0,314300.0,296900.0,295300.0,314500.0,320900.0,326600.0,314300.0,315900.0,313100.0,313300.0,317800.0,322100.0,328300.0,337700.0,339100.0,343900.0,342900.0,358400.0,358800.0,344300.0,332400.0,325100.0,342400.0,354100.0,368300.0,367300.0,353600.0,362500.0,364400.0,371800.0,378300.0,385200.0
24349.0,Delano,California,465,174800.0,148900.0,157100.0,171900.0,168900.0,154300.0,135700.0,137500.0,135200.0,142700.0,142900.0,135300.0,125700.0,117400.0,120300.0,126400.0,124900.0,127900.0,121300.0,124300.0,12e4,121100.0,119400.0,119100.0,116500.0,116100.0,122500.0,129e3,123800.0,125200.0,112800.0,115600.0,107600.0,115400.0,127700.0,125600.0,121900.0,111200.0,109600.0,117900.0,114900.0,119200.0,115300.0,115600.0,118100.0,111400.0,126400.0,126e3,132900.0,120500.0,118900.0,120100.0,121100.0,126400.0,126100.0,126800.0,122e3,121500.0,136700.0,138900.0,137700.0,125500.0,133400.0,149100.0,147900.0,140100.0,125100.0,123600.0,123500.0,124600.0,128200.0,131600.0,135100.0,131700.0,132100.0,136500.0,141200.0,151100.0,153500.0,162500.0,159700.0,16e4,156900.0,158100.0,163200.0,163300.0,165600.0,164900.0,168200.0,170500.0,169400.0,169400.0,170300.0,177e3,199700.0,199100.0,184700.0,166900.0,168800.0,177600.0,175800.0,169900.0,176400.0,175600.0,181500.0,177900.0,189800.0,180800.0,196e3,188600.0,201900.0,202800.0,205600.0,191200.0,,,,,
